time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,001032;0,0297;-0,0304;-0,3829;0,385
0,007374;-0,0285;-0,0211;-0,4435;0,445
0,008045;-0,1145;-0,0117;-0,4520;0,466
0,017762;-0,1951;0,0168;-0,4185;0,462
0,018437;-0,2658;0,0453;-0,3338;0,429
0,025023;-0,3272;0,0784;-0,2461;0,417
0,026832;-0,3652;0,0687;-0,1933;0,419
0,034965;-0,3661;0,0450;-0,1465;0,397
0,037311;-0,3348;0,0215;-0,1150;0,355
0,047509;-0,2952;0,0031;-0,0510;0,300
0,048124;-0,2187;-0,0199;0,0216;0,221
0,052739;-0,1435;-0,0521;0,0837;0,174
0,058948;-0,0741;-0,1079;0,1072;0,169
0,062771;0,0089;-0,1536;0,1448;0,211
0,069876;0,0772;-0,1706;0,1776;0,258
0,073011;0,1263;-0,1590;0,2012;0,286
0,081066;0,1185;-0,1429;0,2014;0,274
0,083241;0,1113;-0,1175;0,2072;0,263
0,092010;0,0714;-0,0926;0,2186;0,248
0,093364;0,0416;-0,0823;0,2402;0,257
0,103550;0,0074;-0,0770;0,2150;0,228
0,104136;-0,0123;-0,0530;0,1671;0,176
0,107894;-0,0320;-0,0246;0,1110;0,118
0,119605;-0,0564;-0,0205;0,0656;0,089
0,120295;-0,0856;-0,0070;0,0024;0,086
0,129209;-0,0958;0,0252;-0,0836;0,130
0,129793;-0,0729;0,0666;-0,2066;0,229
0,138389;-0,0075;0,0792;-0,3477;0,357
0,138965;0,0479;0,0775;-0,4785;0,487
0,148138;0,0982;0,1093;-0,5521;0,571
0,148800;0,1293;0,1410;-0,5927;0,623
0,159262;0,1366;0,1585;-0,6103;0,645
0,159842;0,1631;0,0289;-0,6480;0,669
0,163410;0,1472;0,0574;-0,5442;0,567
0,169899;0,1032;0,1192;-0,4043;0,434
0,174305;0,0597;0,1380;-0,2619;0,302
0,181300;-0,0120;0,1189;-0,1834;0,219
0,184121;-0,0074;0,0621;-0,1206;0,136
0,192281;0,0350;-0,0084;-0,0682;0,077
0,193588;0,0294;-0,0450;-0,0165;0,056
0,203686;0,0192;-0,0385;0,0681;0,081
0,204365;0,0470;-0,0180;0,1427;0,151
0,217349;0,0984;-0,0213;0,1694;0,197
0,217955;0,1447;-0,0580;0,1534;0,219
0,218751;0,1911;-0,0896;0,1331;0,249
0,225658;0,2233;-0,1068;0,1370;0,283
0,229142;0,2036;-0,1096;0,1556;0,279
0,236897;0,1515;-0,1125;0,1507;0,241
0,239116;0,0814;-0,1012;0,1417;0,192
0,247846;0,0266;-0,0949;0,1287;0,162
0,249237;-0,0273;-0,0983;0,1162;0,155
0,259265;-0,1092;-0,0922;0,0950;0,172
0,259870;-0,1856;-0,0911;0,0649;0,217
0,270166;-0,2236;-0,0901;0,0117;0,241
0,270773;-0,2616;-0,0796;-0,0692;0,282
0,274601;-0,2852;-0,0741;-0,1445;0,328
0,280907;-0,3139;-0,0734;-0,2096;0,384
0,285764;-0,2762;-0,1581;-0,2696;0,417
0,292207;-0,2107;-0,1994;-0,3438;0,450
0,294534;-0,2364;-0,1974;-0,3894;0,496
0,304419;-0,1101;-0,2713;-0,3546;0,460
0,305231;-0,1844;-0,1497;-0,3779;0,446
0,318135;-0,1915;-0,1856;-0,4017;0,482
0,318775;-0,2124;0,0116;-0,2311;0,314
0,325509;-0,3185;0,3164;-0,0098;0,449
0,326144;-0,4005;0,5189;0,1809;0,680
0,330562;-0,4258;0,5441;0,1991;0,719
0,336932;-0,2765;0,3742;0,1079;0,478
0,339696;-0,0488;0,0869;-0,0013;0,100
0,348102;0,1196;-0,1220;-0,1046;0,200
0,349755;0,1820;-0,2106;-0,1214;0,304
0,359382;0,1826;-0,1749;-0,0905;0,269
0,360752;0,1266;-0,0494;-0,0264;0,138
0,370998;0,0382;0,0656;0,0326;0,083
0,371625;-0,0207;0,1415;0,0440;0,150
0,382046;-0,0315;0,1550;0,0415;0,164
0,382654;-0,0327;0,1161;0,0014;0,121
0,385582;-0,0385;0,0537;-0,0571;0,087
0,392976;-0,0252;0,0250;-0,1148;0,120
0,395282;-0,0500;0,0345;-0,1483;0,160
0,403853;-0,0935;0,0582;-0,1720;0,204
0,405827;-0,1176;0,0817;-0,1860;0,235
0,418772;-0,1370;0,1050;-0,2097;0,272
0,419407;-0,1184;0,1045;-0,2335;0,282
0,426303;-0,0907;0,1041;-0,2528;0,288
0,426900;-0,0634;0,0800;-0,2391;0,260
0,430164;-0,0271;0,0562;-0,2024;0,212
0,437112;0,0277;0,0328;-0,1379;0,144
0,441924;0,0726;0,0191;-0,1027;0,127
0,448240;0,0790;-0,0087;-0,0488;0,093
0,450455;0,0617;-0,0316;0,0048;0,069
0,460052;0,0493;-0,0307;0,0586;0,083
0,460726;0,0276;-0,0157;0,0747;0,081
0,471589;0,0204;-0,0058;0,0582;0,062
0,472186;0,0037;-0,0153;0,0049;0,016
0,475872;0,0299;-0,0106;-0,0756;0,082
0,481645;0,0560;0,0082;-0,1689;0,178
0,492781;0,0914;0,0266;-0,2704;0,287
0,493453;0,0936;0,0638;-0,3613;0,379
0,496126;0,1007;0,0817;-0,4274;0,447
0,504263;0,1033;0,0805;-0,4599;0,478
0,508534;0,0683;0,0936;-0,4639;0,478
0,518892;0,0340;0,0925;-0,4540;0,465
0,519468;0,0147;0,0820;-0,4257;0,434
0,526187;-0,0137;0,0623;-0,4078;0,413
0,526853;-0,0226;0,0429;-0,3906;0,394
0,531460;-0,0170;0,0286;-0,3883;0,390
0,537703;-0,0254;0,0146;-0,3962;0,397
0,542349;-0,0240;0,0008;-0,3666;0,367
0,547602;-0,0415;-0,0222;-0,3284;0,332
0,551724;-0,0589;-0,0354;-0,3005;0,308
0,558193;-0,0668;-0,0484;-0,2495;0,263
0,561345;-0,0699;-0,0565;-0,2040;0,223
0,569669;-0,0398;-0,0644;-0,1829;0,198
0,571341;-0,0148;-0,0912;-0,1717;0,195
0,581194;-0,0090;-0,1082;-0,1513;0,186
0,581853;-0,0032;-0,1204;-0,1407;0,185
0,586175;0,0073;-0,1229;-0,1255;0,176
0,593174;0,0083;-0,1206;-0,1246;0,174
0,596611;-0,0002;-0,1231;-0,1380;0,185
0,604075;-0,0229;-0,1208;-0,1416;0,188
0,606178;-0,0171;-0,1281;-0,1119;0,171
0,620291;-0,0162;-0,1211;-0,0873;0,150
0,621043;-0,0061;-0,1189;-0,0675;0,137
0,621413;0,0132;-0,0978;-0,0432;0,108
0,626565;0,0416;-0,0910;-0,0095;0,101
0,637003;0,0695;-0,0844;-0,0047;0,109
0,637608;0,0780;-0,0968;-0,0235;0,127
0,641347;0,1148;-0,1139;-0,0088;0,162
0,648314;0,1703;-0,1166;-0,0226;0,208
0,651653;0,1778;-0,1099;-0,0220;0,210
0,659558;0,1853;-0,0652;-0,0498;0,203
0,661647;0,1976;-0,0210;-0,0676;0,210
0,670705;0,1955;0,0229;-0,0898;0,216
0,671833;0,2126;0,0711;-0,0975;0,244
0,681728;0,2201;0,0951;-0,1286;0,272
0,682364;0,2467;0,1189;-0,1594;0,317
0,692685;0,2398;0,1234;-0,2088;0,341
0,693319;0,2426;0,1375;-0,2151;0,352
0,696972;0,2314;0,1324;-0,2452;0,362
0,705054;0,2346;0,1322;-0,2655;0,378
0,706977;0,2618;0,1320;-0,2905;0,413
0,720813;0,2890;0,1082;-0,3203;0,445
0,721585;0,2879;0,0846;-0,3358;0,450
0,727254;0,2728;0,0518;-0,3277;0,429
0,727849;0,2487;0,0240;-0,3009;0,391
0,737529;0,2393;0,0061;-0,2697;0,361
0,738122;0,2066;-0,0069;-0,2198;0,302
0,742065;0,1838;-0,0103;-0,1559;0,241
0,748169;0,1517;0,0051;-0,1301;0,200
0,753141;0,1438;0,0346;-0,1324;0,198
0,759526;0,1692;0,0684;-0,1672;0,247
0,762474;0,2039;0,0970;-0,2438;0,332
0,771131;0,2387;0,1252;-0,3239;0,421
0,772276;0,2782;0,1578;-0,4457;0,549
0,782369;0,2989;0,1616;-0,5519;0,648
0,782987;0,2962;0,1512;-0,6667;0,745
0,793501;0,2656;0,1457;-0,7855;0,842
0,794117;0,2169;0,1451;-0,8420;0,882
0,797599;0,1408;0,1210;-0,8844;0,904
0,804741;0,0610;0,1020;-0,9084;0,916
0,807860;-0,0224;0,0883;-0,9188;0,923
0,819006;-0,1143;0,0940;-0,9256;0,937
0,819666;-0,1864;0,1142;-0,9051;0,931
0,826963;-0,2389;0,1345;-0,8482;0,891
0,828200;-0,2818;0,1503;-0,7645;0,829
0,838334;-0,2963;0,1710;-0,7066;0,785
0,839080;-0,3019;0,1633;-0,6076;0,698
0,849284;-0,2846;0,1559;-0,4678;0,569
0,850029;-0,2492;0,1344;-0,3203;0,428
0,853265;-0,2247;0,1037;-0,1839;0,308
0,859277;-0,1966;0,0826;-0,0580;0,221
0,863185;-0,1842;0,0568;0,0578;0,201
0,871193;-0,1778;0,0357;0,1784;0,254
0,873177;-0,1488;0,0286;0,2707;0,310
0,882049;-0,0833;0,0211;0,3304;0,341
0,883570;0,0231;0,0322;0,3485;0,351
0,893488;0,1608;0,0333;0,3206;0,360
0,894064;0,2966;0,0290;0,2377;0,381
0,898939;0,4167;0,0054;0,1525;0,444
0,905156;0,5025;-0,0185;0,0648;0,507
0,908794;0,5785;-0,0378;-0,0492;0,582
0,919054;0,6166;-0,0334;-0,1468;0,635
0,919682;0,6314;-0,0150;-0,2382;0,675
0,926780;0,6281;0,0031;-0,3376;0,713
0,928913;0,6021;0,0259;-0,4359;0,744
0,938012;0,5917;0,0199;-0,5284;0,794
0,938682;0,5778;0,0236;-0,6202;0,848
0,949355;0,5463;0,0085;-0,7021;0,890
0,949975;0,4924;-0,0064;-0,7601;0,906
0,953999;0,4067;-0,0209;-0,7946;0,893
0,960418;0,3227;-0,0208;-0,7818;0,846
0,964035;0,2304;0,0175;-0,7415;0,777
0,971426;0,1677;0,0414;-0,6878;0,709
0,974183;0,1245;0,0368;-0,6303;0,644
0,982212;0,1147;0,0085;-0,6022;0,613
0,983915;0,1236;-0,0148;-0,5792;0,592
0,993217;0,1607;-0,0521;-0,5802;0,604
0,994074;0,1876;-0,0749;-0,6001;0,633
1,004130;0,2046;-0,0833;-0,6243;0,662
1,005103;0,2261;-0,0633;-0,6386;0,680
1,009214;0,2664;-0,0435;-0,6525;0,706
1,018503;0,2827;-0,0429;-0,7040;0,760
1,020015;0,2752;-0,0565;-0,7740;0,823
1,027558;0,2822;-0,0606;-0,8622;0,909
1,029716;0,2657;-0,0504;-0,9735;1,010
1,038627;0,2590;-0,0355;-1,0602;1,092
1,039678;0,2382;-0,0111;-1,1370;1,162
1,050294;0,2414;0,0085;-1,2090;1,233
1,050930;0,2780;0,0424;-1,2575;1,289
1,063934;0,3144;0,0383;-1,3162;1,354
1,065036;0,3507;0,0725;-1,3282;1,376
1,065740;0,3587;0,1021;-1,3605;1,411
1,076334;0,3576;0,1270;-1,3797;1,431
1,077457;0,3238;0,1474;-1,3574;1,403
1,087436;0,2908;0,1633;-1,3131;1,355
1,088532;0,2632;0,1651;-1,2421;1,280
1,098416;0,2123;0,1673;-1,1541;1,185
1,099419;0,1856;0,1556;-1,0539;1,081
1,100127;0,1781;0,1537;-0,9603;0,989
1,110154;0,1752;0,1426;-0,8731;0,902
1,111117;0,2196;0,1412;-0,8109;0,852
1,127857;0,2540;0,1541;-0,7826;0,837
1,129074;0,2928;0,1717;-0,7403;0,814
1,129801;0,3120;0,2128;-0,7172;0,811
1,130526;0,3117;0,2582;-0,6796;0,791
1,137829;0,3158;0,3126;-0,6134;0,757
1,141065;0,3336;0,3569;-0,5471;0,733
1,148624;0,3791;0,3722;-0,5140;0,739
1,150709;0,4284;0,3681;-0,5326;0,776
1,160802;0,4624;0,3638;-0,5835;0,829
1,161828;0,4770;0,3499;-0,6380;0,870
1,166439;0,4867;0,3501;-0,6866;0,911
1,172075;0,4679;0,3692;-0,7151;0,931
1,176270;0,4400;0,3880;-0,7287;0,935
1,182235;0,3886;0,4304;-0,7276;0,930
1,186378;0,3567;0,4913;-0,7074;0,932
1,193388;0,3202;0,5327;-0,6920;0,930
1,196696;0,3216;0,5786;-0,6578;0,933
1,209526;0,3370;0,5955;-0,6524;0,945
1,210553;0,3567;0,5933;-0,6092;0,922
1,211484;0,3854;0,5674;-0,5568;0,883
1,224508;0,4230;0,5511;-0,5047;0,859
1,225715;0,4268;0,5396;-0,4860;0,842
1,226429;0,4304;0,5423;-0,4813;0,843
1,234072;0,4340;0,5497;-0,5047;0,863
1,240667;0,4138;0,5759;-0,5370;0,890
1,241620;0,3750;0,5923;-0,5876;0,915
1,247894;0,3463;0,6037;-0,6279;0,937
1,251550;0,3274;0,6292;-0,6154;0,939
1,258043;0,3039;0,6545;-0,5889;0,931
1,261921;0,2758;0,6844;-0,5530;0,922
1,269250;0,2336;0,7234;-0,5173;0,920
1,271618;0,2009;0,7574;-0,4581;0,908
1,276807;0,1919;0,7719;-0,4133;0,896
1,281943;0,2062;0,7767;-0,3590;0,880
1,286896;0,2343;0,7719;-0,3142;0,866
1,291945;0,2664;0,7954;-0,3168;0,897
1,296860;0,3121;0,8280;-0,3379;0,947
1,304881;0,2955;0,8555;-0,3584;0,973
1,306723;0,2597;0,9017;-0,3453;1,000
1,316979;0,2098;0,9570;-0,2895;1,022
1,317584;0,1316;1,0023;-0,1821;1,027
1,321618;0,0488;1,0331;-0,0380;1,035
1,327364;-0,0245;1,0637;0,1094;1,070
1,332118;-0,1029;1,1225;0,2219;1,149
1,336871;-0,1578;1,1713;0,3287;1,227
1,342372;-0,1422;1,2102;0,4915;1,314
1,347367;-0,0899;1,2153;0,6437;1,378
1,352295;-0,0298;1,1679;0,7858;1,408
1,358561;0,0811;1,1159;0,9227;1,450
1,362128;0,2279;1,0308;1,0122;1,463
1,369811;0,4061;0,9268;1,1169;1,507
1,372506;0,5868;0,7614;1,1657;1,511
1,377094;0,7278;0,5825;1,1073;1,447
1,382327;0,8060;0,4188;0,9139;1,288
1,387490;0,7852;0,3485;0,7485;1,139
1,392610;0,7269;0,3928;0,6184;1,032
1,397783;0,6218;0,5134;0,5229;0,961
1,405244;0,5176;0,6720;0,4469;0,959
1,407682;0,4286;0,7827;0,4187;0,986
1,418145;0,3404;0,8218;0,3947;0,973
1,418735;0,2244;0,8038;0,3648;0,911
1,425584;0,0806;0,7766;0,3958;0,875
1,427912;-0,0671;0,7882;0,4540;0,912
1,432859;-0,2283;0,8146;0,5772;1,024
1,437638;-0,3845;0,8319;0,7703;1,197
1,443009;-0,5217;0,8018;1,0045;1,387
1,447900;-0,6358;0,7002;1,2228;1,546
1,452909;-0,6937;0,5750;1,4305;1,691
1,459166;-0,6961;0,4451;1,6380;1,835
1,463131;-0,6382;0,3485;1,7838;1,926
1,470061;-0,5488;0,2804;1,8828;1,981
1,473272;-0,4710;0,1975;1,8734;1,942
1,478029;-0,3851;0,1380;1,7991;1,845
1,483026;-0,3101;0,1163;1,6743;1,707
1,487824;-0,2644;0,1515;1,4894;1,520
1,493465;-0,2571;0,2101;1,2779;1,320
1,498310;-0,2974;0,2875;1,0823;1,159
1,505097;-0,3801;0,3886;0,9450;1,090
1,508105;-0,4954;0,4800;0,8799;1,118
1,518610;-0,6049;0,5380;0,7904;1,131
1,519233;-0,7566;0,5819;0,7477;1,212
1,527844;-0,9124;0,5928;0,7464;1,320
1,528481;-1,0773;0,5659;0,7864;1,449
1,533429;-1,1704;0,5204;0,8529;1,539
1,538704;-1,2112;0,4469;0,9793;1,620
1,543764;-1,2192;0,3263;1,1414;1,702
1,548774;-1,1467;0,1872;1,3537;1,784
1,553616;-1,0608;0,0393;1,5540;1,882
1,558904;-0,9614;-0,1031;1,7332;1,985
1,563784;-0,8340;-0,2499;1,8869;2,078
1,570123;-0,7022;-0,4058;2,0636;2,217
1,573884;-0,5754;-0,5709;2,1920;2,337
1,581043;-0,4579;-0,7406;2,2773;2,438
1,583912;-0,3350;-0,9055;2,3298;2,522
1,588735;-0,2542;-1,0464;2,3784;2,611
1,594166;-0,1863;-1,1636;2,4090;2,682
1,598865;-0,1694;-1,2665;2,4265;2,742
1,605792;-0,1984;-1,3410;2,4024;2,759
1,608981;-0,2780;-1,3966;2,3798;2,773
1,619891;-0,3842;-1,4334;2,3348;2,766
1,620744;-0,4979;-1,4275;2,2432;2,705
1,629387;-0,5955;-1,3978;2,1527;2,635
1,630131;-0,6964;-1,3875;2,0771;2,593
1,638488;-0,7720;-1,4010;2,0016;2,562
1,639450;-0,8325;-1,4671;1,9308;2,564
1,644562;-0,8779;-1,5426;1,8644;2,574
1,649120;-0,9132;-1,6226;1,8022;2,591
1,654804;-0,9243;-1,7261;1,7584;2,632
1,659700;-0,9208;-1,7911;1,7664;2,679
1,664521;-0,9315;-1,8605;1,8213;2,765
1,670882;-0,9422;-1,9105;1,8468;2,819
1,682931;-0,9862;-1,9270;1,8529;2,849
1,683534;-1,0159;-1,9290;1,8637;2,868
1,686971;-1,0121;-1,9024;1,8603;2,847
1,689703;-1,0085;-1,8711;1,8477;2,816
1,695112;-1,0002;-1,8304;1,8212;2,769
1,700012;-0,9922;-1,7755;1,7712;2,697
1,706340;-0,9699;-1,7112;1,6977;2,598
1,710711;-0,9430;-1,6375;1,6389;2,501
1,718227;-0,8829;-1,5831;1,5947;2,414
1,720471;-0,8230;-1,5240;1,5315;2,312
1,728113;-0,7728;-1,4888;1,4493;2,217
1,729975;-0,7225;-1,4442;1,3719;2,119
1,737859;-0,6816;-1,4139;1,2707;2,020
1,740018;-0,6548;-1,4172;1,1601;1,945
1,745316;-0,6227;-1,4156;1,0685;1,880
1,750526;-0,6092;-1,4282;0,9481;1,819
1,757960;-0,6286;-1,4073;0,8464;1,758
1,761958;-0,6712;-1,3862;0,8065;1,739
1,767849;-0,7517;-1,3554;0,8186;1,753
1,772242;-0,8078;-1,2862;0,8779;1,754
1,776251;-0,8688;-1,2313;0,9272;1,769
1,780820;-0,9396;-1,2050;0,9951;1,823
1,785091;-0,9918;-1,1836;1,0484;1,866
1,791363;-1,0065;-1,1669;1,1065;1,897
1,795459;-1,0079;-1,1552;1,1599;1,922
1,800624;-1,0056;-1,1484;1,1755;1,927
1,805254;-0,9708;-1,1322;1,1821;1,903
1,810500;-0,9132;-1,0971;1,1463;1,831
1,815432;-0,8375;-1,0718;1,0969;1,747
1,820457;-0,7674;-1,0324;1,0052;1,633
1,825593;-0,6979;-1,0027;0,9046;1,520
1,830401;-0,6575;-0,9828;0,8237;1,441
1,837044;-0,6269;-0,9582;0,7480;1,368
1,840987;-0,6107;-0,9193;0,6724;1,292
1,849042;-0,6184;-0,8900;0,6207;1,249
1,851337;-0,6118;-0,8415;0,5830;1,193
1,855896;-0,6005;-0,7929;0,5688;1,146
1,862092;-0,5798;-0,7586;0,5731;1,114
1,866423;-0,5448;-0,7479;0,5909;1,098
1,871595;-0,5148;-0,7514;0,6125;1,098
1,876271;-0,5038;-0,7594;0,6380;1,112
1,882707;-0,4881;-0,7720;0,6530;1,123
1,886500;-0,4914;-0,7747;0,6527;1,126
1,893719;-0,4706;-0,7867;0,6660;1,133
1,896742;-0,4736;-0,7841;0,6689;1,134
1,901865;-0,4526;-0,7861;0,6853;1,137
1,907803;-0,4314;-0,7736;0,6819;1,118
1,911660;-0,3956;-0,7609;0,7162;1,117
1,920168;-0,3549;-0,7576;0,7357;1,114
1,922047;-0,3426;-0,7352;0,7597;1,111
1,930199;-0,3301;-0,7127;0,7835;1,109
1,931691;-0,3220;-0,6566;0,8357;1,110
1,939481;-0,3424;-0,6102;0,8781;1,123
1,942045;-0,3532;-0,5733;0,8869;1,114
1,949634;-0,3924;-0,5605;0,8959;1,127
1,951911;-0,3979;-0,5286;0,8813;1,102
1,961278;-0,3985;-0,4921;0,8577;1,066
1,962173;-0,4085;-0,4558;0,8252;1,027
1,967353;-0,3896;-0,4102;0,8029;0,982
1,972257;-0,3755;-0,3696;0,7430;0,911
1,977441;-0,3806;-0,3436;0,6456;0,824
1,983151;-0,3808;-0,3417;0,5392;0,743
1,986937;-0,3570;-0,3351;0,4476;0,663
1,994470;-0,3476;-0,3381;0,3420;0,593
1,997647;-0,3429;-0,3602;0,2557;0,559
2,007201;-0,3574;-0,3775;0,1692;0,547
2,007758;-0,3337;-0,3802;0,1017;0,516
2,012721;-0,3194;-0,3781;0,0433;0,497
2,020338;-0,3002;-0,3901;-0,0062;0,492
2,022222;-0,2809;-0,3970;-0,0611;0,490
2,030185;-0,2708;-0,4181;-0,0880;0,506
2,032529;-0,2316;-0,4388;-0,1110;0,508
2,039992;-0,2399;-0,4928;-0,0917;0,556
2,042806;-0,2618;-0,5082;-0,0587;0,575
2,049958;-0,3215;-0,4996;-0,0311;0,595
2,052641;-0,4092;-0,4764;-0,0039;0,628
2,057837;-0,4724;-0,4436;0,0278;0,649
2,063608;-0,5305;-0,4203;0,0352;0,678
2,067926;-0,5502;-0,4161;0,0331;0,691
2,073209;-0,5509;-0,4310;0,0117;0,700
2,078233;-0,5422;-0,4602;-0,0433;0,713
2,083553;-0,5109;-0,4716;-0,1024;0,703
2,087584;-0,5086;-0,4637;-0,1519;0,705
2,093997;-0,5064;-0,4700;-0,1635;0,710
2,098309;-0,5138;-0,4523;-0,1850;0,709
2,107284;-0,5118;-0,4298;-0,1642;0,688
2,108011;-0,5195;-0,4072;-0,1159;0,670
2,120321;-0,5274;-0,4320;-0,0592;0,684
2,121004;-0,5069;-0,4374;-0,0131;0,670
2,122858;-0,5579;-0,3761;0,0987;0,680
2,130083;-0,5850;-0,3532;0,1998;0,712
2,133699;-0,6406;-0,3731;0,2383;0,779
2,140052;-0,6579;-0,3929;0,2814;0,816
2,144292;-0,6848;-0,4269;0,3483;0,879
2,150516;-0,7164;-0,4370;0,3914;0,926
2,153627;-0,7244;-0,3904;0,4208;0,924
2,161209;-0,7232;-0,3395;0,3937;0,891
2,163631;-0,7177;-0,3036;0,3580;0,858
2,168685;-0,6889;-0,3110;0,3234;0,822
2,173761;-0,6892;-0,2805;0,3181;0,809
2,178575;-0,6993;-0,2599;0,2851;0,799
2,183875;-0,7097;-0,2113;0,3052;0,801
2,189337;-0,7299;-0,1634;0,2974;0,805
2,194772;-0,7506;-0,1303;0,2762;0,810
2,199363;-0,7479;-0,1073;0,2512;0,796
2,208029;-0,7173;-0,0848;0,2034;0,750
2,209779;-0,7018;-0,0674;0,1470;0,720
2,222675;-0,6728;-0,0598;0,1153;0,685
2,223516;-0,6491;-0,0476;0,0936;0,658
2,223877;-0,6310;-0,0404;0,0819;0,638
2,232610;-0,5849;-0,0333;0,0656;0,590
2,234003;-0,5444;-0,0215;0,0543;0,547
2,241927;-0,5091;-0,0004;0,0669;0,514
2,244730;-0,4886;-0,0031;0,0842;0,496
2,251326;-0,4730;0,0274;0,1202;0,489
2,254423;-0,4859;0,0529;0,1701;0,518
2,261805;-0,4939;0,0735;0,2291;0,549
2,264507;-0,5350;0,1082;0,3019;0,624
2,269480;-0,5614;0,1521;0,3646;0,686
2,274203;-0,5877;0,1860;0,4318;0,753
2,280062;-0,5998;0,2195;0,4796;0,799
2,284585;-0,5931;0,2574;0,5084;0,823
2,290607;-0,5678;0,2901;0,5374;0,834
2,294938;-0,5287;0,3034;0,5521;0,822
2,299505;-0,4666;0,3355;0,5483;0,794
2,307927;-0,3910;0,3575;0,5117;0,737
2,309470;-0,2637;0,3507;0,4617;0,637
2,322974;-0,0993;0,3343;0,4364;0,559
2,323587;0,0501;0,3036;0,3501;0,466
2,324736;0,1187;0,3110;0,2174;0,398
2,332642;0,0934;0,4038;0,0814;0,422
2,334673;-0,0153;0,5955;0,0130;0,596
2,341433;-0,2017;0,8381;0,0255;0,862
2,346331;-0,4226;1,0931;0,1038;1,177
2,351092;-0,6543;1,2751;0,1948;1,446
2,362373;-0,8542;1,3990;0,2890;1,664
2,362935;-1,0136;1,4415;0,3958;1,806
2,366056;-1,0907;1,4079;0,5059;1,851
2,372762;-1,0817;1,3699;0,6432;1,860
2,375265;-1,0448;1,3181;0,7601;1,846
2,380161;-0,9902;1,2430;0,8666;1,810
2,387619;-0,9229;1,1588;0,9819;1,777
2,391510;-0,8292;1,0752;1,1253;1,764
2,395499;-0,6905;0,9777;1,2540;1,734
2,400710;-0,5071;0,8615;1,3542;1,683
2,408093;-0,3221;0,7221;1,4261;1,631
2,410320;-0,1021;0,5834;1,4512;1,567
2,419800;0,1302;0,4341;1,4543;1,523
2,420471;0,3328;0,3038;1,4251;1,495
2,429532;0,5257;0,2115;1,3920;1,503
2,430188;0,6565;0,1189;1,3361;1,493
2,434952;0,7691;0,0357;1,2715;1,486
2,440706;0,8590;-0,0428;1,2126;1,487
2,445136;0,9264;-0,1454;1,1735;1,502
2,450204;0,9861;-0,2384;1,1063;1,501
2,455283;0,9997;-0,3362;1,0202;1,467
2,462021;1,0393;-0,4242;0,9249;1,454
2,465541;1,0330;-0,5026;0,8392;1,423
2,473536;0,9570;-0,5664;0,7584;1,346
2,475632;0,8445;-0,6109;0,7159;1,265
2,484969;0,7337;-0,6218;0,7163;1,199
2,485639;0,6144;-0,6087;0,7642;1,154
2,490802;0,4862;-0,5857;0,7878;1,096
2,496323;0,3486;-0,5723;0,7966;1,041
2,501423;0,2444;-0,5634;0,8002;1,009
2,509936;0,1779;-0,5497;0,8178;1,001
2,510883;0,1440;-0,5263;0,8254;0,989
2,524648;0,1617;-0,5266;0,8468;1,010
2,525462;0,1972;-0,5219;0,9010;1,060
2,526127;0,2362;-0,5266;0,9496;1,111
2,534547;0,2978;-0,5455;1,0169;1,192
2,536045;0,3870;-0,5786;1,0934;1,296
2,544140;0,4895;-0,6261;1,1505;1,398
2,546280;0,6056;-0,6640;1,2222;1,517
2,553589;0,7210;-0,6877;1,2847;1,626
2,556918;0,8362;-0,7020;1,2902;1,690
2,562974;0,9274;-0,7405;1,2724;1,740
2,566729;1,0238;-0,7744;1,2219;1,772
2,574003;1,1112;-0,8468;1,1436;1,805
2,576596;1,1469;-0,9194;1,0424;1,802
2,585596;1,1598;-0,9683;0,9183;1,768
2,586735;1,1360;-1,0174;0,7808;1,713
2,591588;1,0992;-1,0331;0,6774;1,654
2,597396;1,0493;-1,0345;0,5412;1,570
2,602497;0,9912;-1,0598;0,4005;1,505
2,610820;0,9055;-1,0995;0,2793;1,451
2,611904;0,8208;-1,1343;0,1393;1,407
2,625119;0,7083;-1,1547;0,0282;1,355
2,625950;0,5677;-1,1559;-0,0733;1,290
2,626745;0,4227;-1,1187;-0,1269;1,203
2,632294;0,2731;-1,0766;-0,1570;1,122
2,641656;0,1473;-1,0488;-0,1540;1,070
2,642739;0,0401;-1,0064;-0,1420;1,017
2,647018;-0,0297;-0,9783;-0,1162;0,986
2,653105;-0,0862;-0,9548;-0,0862;0,963
2,657696;-0,1202;-0,9312;-0,0855;0,943
2,664074;-0,1173;-0,8884;-0,0662;0,899
2,667522;-0,0870;-0,8358;-0,0238;0,841
2,675582;-0,0151;-0,7975;0,0610;0,800
2,677503;0,0890;-0,7829;0,1640;0,805
2,686974;0,2015;-0,8016;0,1943;0,849
2,687762;0,3132;-0,8201;0,2719;0,919
2,698132;0,4148;-0,8575;0,3537;1,016
2,698921;0,4876;-0,8900;0,4493;1,110
2,709123;0,5508;-0,9081;0,5542;1,198
2,710008;0,5902;-0,9261;0,6351;1,269
2,718549;0,6059;-0,9489;0,7115;1,332
2,719612;0,6219;-0,9768;0,7597;1,385
2,734995;0,6382;-1,0048;0,7894;1,428
2,735862;0,6691;-1,0380;0,7771;1,459
2,736540;0,6860;-1,0714;0,7084;1,456
2,741900;0,6795;-1,0764;0,6072;1,410
2,743096;0,6736;-1,0626;0,4927;1,351
2,751765;0,6589;-1,0346;0,3838;1,285
